"No.","Time","Source","Destination","Protocol","Length","Info","rate"
"4120","3.042362","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4122","3.042815","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4124","3.043604","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4126","3.044351","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4128","3.044804","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4130","3.045540","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4132","3.046305","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4134","3.047052","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4136","3.047496","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4138","3.047937","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4140","3.048672","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4142","3.049455","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4144","3.050202","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4146","3.050759","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4148","3.051203","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4150","3.052679","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4152","3.053219","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4154","3.053708","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4156","3.054140","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4158","3.054694","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4160","3.055147","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4162","3.055683","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4164","3.056231","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4166","3.056761","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4168","3.057517","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4170","3.058084","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4172","3.058641","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4174","3.059876","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4176","3.060415","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4178","3.060954","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4180","3.061755","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4182","3.062294","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4184","3.062843","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4186","3.063400","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4188","3.064192","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4190","3.064636","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4192","3.065059","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4194","3.065482","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4196","3.066096","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4198","3.066861","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4200","3.067707","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4202","3.068178","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4204","3.068628","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4206","3.069155","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4208","3.069712","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4210","3.071044","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4212","3.072071","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4215","3.072788","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4217","3.073250","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4219","3.073700","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4221","3.074272","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4223","3.074716","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4225","3.075469","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4227","3.076053","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4229","3.076819","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4231","3.077557","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4233","3.078010","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4235","3.078745","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4237","3.079501","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4239","3.080040","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4241","3.080796","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4243","3.081231","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4245","3.081776","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4247","3.082324","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4249","3.083569","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4251","3.084126","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4253","3.084755","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4255","3.085520","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4257","3.085964","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4259","3.087028","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4261","3.087559","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4263","3.088086","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4265","3.088539","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4267","3.088962","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4269","3.089412","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4271","3.089913","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4273","3.090476","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4275","3.091268","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4277","3.091703","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4279","3.092231","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4281","3.092978","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4283","3.093734","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4285","3.094187","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4287","3.094619","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4289","3.095354","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4291","3.096512","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4293","3.097039","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4295","3.098106","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4297","3.098633","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4299","3.099068","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4301","3.099830","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4303","3.100301","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4305","3.100829","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4307","3.101987","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4309","3.102410","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4311","3.102887","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4313","3.103414","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4315","3.103894","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4317","3.104421","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4319","3.105168","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4321","3.105924","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4323","3.106368","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4325","3.107139","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4327","3.107583","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4329","3.108006","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4331","3.108769","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4333","3.109516","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4335","3.109951","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4337","3.110695","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4339","3.111871","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4341","3.112633","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4343","3.113398","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4345","3.114146","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4347","3.114581","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4349","3.115076","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4351","3.115820","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4353","3.116255","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4355","3.116678","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4357","3.117422","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4359","3.118169","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4361","3.118952","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4363","3.119310","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"4365","3.120045","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4367","3.120481","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4369","3.121177","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4371","3.121921","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4373","3.122862","10.1.1.5","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4375","3.123651","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4377","3.124018","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","18.0"
"4379","3.124753","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4381","3.125920","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4383","3.126677","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4385","3.127433","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4387","3.128198","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4389","3.128990","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4391","3.130166","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4393","3.130919","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4395","3.132120","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4397","3.132573","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4399","3.133014","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4401","3.133776","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4403","3.134532","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4405","3.134985","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4407","3.135521","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4409","3.136757","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4411","3.137261","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4413","3.137702","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4415","3.138473","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4417","3.138908","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4419","3.139435","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4421","3.139888","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4423","3.141184","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4425","3.141637","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4427","3.142164","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4429","3.142920","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4431","3.143667","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4433","3.144138","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4435","3.145397","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4437","3.146226","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4439","3.146765","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4441","3.147322","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4443","3.147766","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4445","3.148537","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4447","3.149284","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","6.0"
"4449","3.149823","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4451","3.150276","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4453","3.150803","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4455","3.151248","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4457","3.151680","10.1.1.4","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","12.0"
"4459","3.152252","10.1.1.2","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
"4461","3.152800","10.1.1.3","10.1.1.1","UDP","488","49153  >  discard(9) Len=400","9.0"
